text,label
this ugly bitch need to get a new name tho you don't look like me you don't have as much followers as me #killyouself zodiac killer bitch,1
"Welcome to the movement. Anyone who gets even minor publicity is a queer, fed, or jew (well, according to the internet).",1
"Posted a new song: """"guala"""" #music",0
you gonna be 33 years old with no bitches watch...lol,1
I can turn a hoe into a housewife. Cause i know how to love. Thats all their missing.,1
flappy bird makes me want to smash my fuckin screen,1
Chicago hoes love pink lipstick &#128530;&#128533;,1
What a Dirty Girl! Haha &#58381;&#57423;&#58380;&#57607; #cat #pussy #pets,1
you talkinfgalot of shit but you cant back dem words up tho bitch ass nigga u not talking about fighting,1
Lol Jk I changed my number on them ho*s,1
My mom told me never use the word cunt... ITS MY FAVORITE WORD!!! Cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt,1
A bitch who can't keep a man Which one of you air headed bitches made this?,1
I've seen #MajorLeauge with Charlie Sheen...........and the #Giants committed sin when they worshipped #barrybonds as a batting coach>,0
let these hoes be great,1
Happy birthday bitch,1
The Homie Got This bitch Rocken,1
Im hardly on this hoe anymore lol,1
Why do I play these scary PC games? Cuz im not a pussy and i like being scared shitless,1
This bitch brought her toothbrush. Okay?,1
Must-Watch: Bill Maher Schools PBS Host Charlie Rose Over Islam's 'Illiberal Beliefs',0
it's not right but it's the rule. The nfl has a strike policy for drugs and josh Gordon is retarded,1
FAGGOT I was in the club and there was this good lookin bitch. ..she had gold teeth tho. I was confused &#8230;,1
praying for a bitch,1
I'm one of those faggots who hates the word mines,1
Bout to unfollow all the bitches I follow currently and follow all new bitches. I need change in my life and I feel like that's a good start,1
Taking out a second mortgage and betting it all on the Yankees winning the World Cup. They win a lot; seemed like a no-brainer to me.,0
peace my negro !,1
"I don't wanna hear Sgt. #Tahmooressi's name come outta the Preezy's mouth. He couldn't be bothered then, keep his pie ho&#8230;",0
"Don't talk about Homecoming until you actually do it. Otherwise, anti-NF people have a reason to mock the Party.",0
Shy singer surprises and melts Simons heart: This was so damn beautiful! I almost cried!!,0
Mets superstar pitcher is at the Yankees game wearing a Knicks hat #KnicksTape,0
"On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth & lack of trust going on.",0
when other girls wear beanies they look cute & stylish but when i wear them i look like a member of a drug cartel who sel&#8230;,0
When people igg my text they get aired out in my head all types of bitches an dickheads &#128514;,1
"She&#8217;s not a hoe cuz she had sex before bro, lol",1
I found your arm in that trash receptacle and your leg in the mud down by that stream.You should consider keeping better track of your limbs,0
lol bitch u forcin it have a glass of water bitch u a lil thirsty for the puss thang,1
1. Pretty close &#8220;: 0 trash ass nigga : &#8220;: Quote this and I'll guess your body count&#8221;&#8221;,1
how you insecure but a hoe? TF,1
"My girl told me she was on her period, I immediately power bombed her hoe ass",1
do you mean you were too distracted by being a bitch ? :)),1
Man arrested after 40 opened nip bottles of vodka found in car,0
I don't like it peaceful that's boring I like fighting I come from the ghetto do u remember that it's p impossible for me not to,0
"Going through my computer and found the ""Shake that monkey"" video we made freshman year in Dillard! &#128514;&#128514; was Too Short",0
"that's bc I deleted ""visionary"" once I saw your subtweet. next time just @ me tho. (and I do love jail bird dresses.&#128513;)",0
"Rather than believe that there was a man who was the very definition of good, u mock it.",0
RT! COMMENCE CARPET BOMBING! All #Iraq soldiers in this video executed by Jihadis from #Tunis,1
Bc is trash why would he lie about that? I told you he's real,0
Fuck what rappers say bitch I am LA,1
Free bird.,0
Killing it at home! &#127936; #NBA #pacers #indiana #paulgeorge #hoosiers #basketball #hashtag #winning,0
&#8220;: When you open your starburst candy and get 2 yellows lmao bruh,0
May the bird of paradise fly up your nose. May an elephant caress you with his toes. May your wife have runners u&#8230;,0
Shout out to babes ! Love that bitch. &#128536;&#128073;&#128076;,1
the distant chugs at the end of Dried Up... remain to be some of the most perfectly heavy guitars ever recorded.,0
these bitches drippin sauce,1
Me: Do you sell any larger sized condoms? Her: Sir those are 13 gallon trash bags! Me: *winks until security escorts me &#8230;,0
Got me blushin like Drake bitch az. Lol,1
I have small pussy size plugs,1
""": Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy",1
meet up eat bitch,1
We were making those brownies at 4 am tired as a bitch. under the circumstances they're pretty good,1
"No the fuck u can't dumb bitch, matter of fact go get nigga hoe cuz u not going be shit.",1
lol bitch you've put lotion on my butt & orajel in my mouth. You'd paint my toes&#8230;,1
this why i need bitches,1
Idk why your favoriting shit hoe. Bye &#128536;&#128075;,1
I'd rather hear Neal DeGrasse Tyson tell me about scientific mistakes in their assumptions than some WASP...,0
I believe the time for uncouth/uncivilised people to be sentenced to death for racial slurs/attacks against NE citizens...,1
&#128521;&#128077; #yep #donttryme #bitch #bitchmode #testme #Truth #trust,1
"Don't want a good girl, hoes is his choice",1
I'm gonna make this math test my bitch tomorrow.,1
Bae gotta bitch &#128514; whoops &#128564;,1
Look at this pussy,1
To recap: Dem Governor candidate in SC calls the GOP candidate a whore. TX-Dem Gov. candidate mocks the GOP candidate&#8217;s di&#8230;,1
you should make me brownies!,0
"I seeing ppl saying running a train on a bird, and a parry is the same thing, but das not what I know..so looking for clarity",0
Don't fall out wit yo niggas over hoes..,1
Ya kno nigga got two accounts...&#128586; When the lil bitch start Tweetin... She'll see these tweets or someone will snitch,1
Now I gotta ask bitches for nudes on Facebook. &#128530;,1
ur typical twitter hoe,1
lmao niggah this is twitter my Kenosha bitches can't be trained like my Florida bitches,1
Tell these hoes I love them just to fuck em,1
Waka gone kill dat hoe lol,1
Ho ho ho.,0
If you a bird throw it up #birdgang #EaglesNation,0
I dont think ive ever seen a fight on the real world. I mean a word fight yeah. tons of times. but damn! that bitch swung,1
"ja moest van plisie niet meteen wild gaan denken.Juistja,willen wel meer mensen mij vertellen hoe k moet denken",0
yea native and black proud then a bitch,1
"Nah, they would probably call you out for being the obsessed faggot you are also. Nice try though.",1
"Shawty pussy wet, the dope drippn wet &#128166;",1
It's UTW over here bitch but a lot of shit be going Down &#128548;&#9994;&#128165;&#128165;&#128165;&#128165;&#128165;&#128299;,1
That ass got a niggah hypnotized,1
Have a seat drunk bitch #RKO,1
"almost mad a nigguh catch some stacks at lunch, close one",1
I love my haters they my biggest fans... I'm on the field dem bitches in the stands!!!,1
"Hot off the press, here&#8217;s Todd McShay&#8217;s first post-Combine NFL mock draft, including a new No. 1.",0
Miserable bitches talk the most shit &#128514;&#9996;&#65039;,1
Yo bitch choosin just letr,1
GA Charlie,0
friendly reminder that you shouldn't try to have sex with birds,0
it's at your house bitch,1
dyke ron&#127752;&#127917;&#128514;,1
I'm a sucker for colored eyes &#128532;&#128532;,0
new york niggas quick to take off on a bitch in public boy lol!!!!!,1
"""The devil grows inside the hearts of the selfish and wicked White, brown, yellow and black color is not restricted""",0
&#128557;&#128557;&#128557;&#128530; At work imma real Uncle Tom!&#128584;,0
money hoes and clothes,0
How to get bitches,1
"It doesn't matter who I make out with in ""Spin the Bottle"" because I only invite the hottest bitches to play. #ladykiller",1
I love all people for who they are but there's this one fag that goes to my school that can catch a ninja star to the face ASAP,1
Obama's bitch!,1
she going full retard right now smh,1
"dope in the bag, pretty bitch on the side I sell dope in the back,if you tryna get high #ty",1
This waiting thing is for the birds...,0
He got hoes for sell! Shop with him! #lmfao #TrekGang,1
I'm fuking every night up in my new house .. Cause bitch I worked to hard fa this new house .. &#128513;,1
So far I've only seen 3 bad bitches talkn bout Mansion &#233;lan .. Wtf is up!!,1
that was my mock done on a simulator check it out pick your team how many rounds and go for it,0
he see the jig,0
"Dont you talk when im talking, you better mute it hoe",1
lmao y'all some fags,1
haha yuhh that hoe was funny,1
15 y/o me totally understood 'Twin Peaks'. 40 y/o me can't seem to follow these 'The Great Outdoors' Goldfish crackers &#8230;,0
guess rubes doesn't want to go on a date with me &#128532;,0
Vice President Biden & his wife are in Florida today to stump for Democrat Charlie Crist in his bid for Governor,0
The single life is hitting for zero. Like I don't even want hoes.,1
"Woah, the depth of this Ollusion is unreal. #Ollusions",0
Sorry all my fellow negros,0
2nd and last time I'll ever call you that faggot,1
lemme find out you twitter beefin with hoes,1
Ik vraag me al maanden af hoe de NL pers zich als een stel hoeren is gaan ge&#8230;,0
bro you know I can't not comment on stupid shit like that..bitch Instagram a heart attack on a plate,1
Obama's Hellfire missiles tend to vaporize Jihadis #UniteBlue,0
My barber not bein able to cut my hair yesterday really prevented me from goin to the club and gettin mad bitches b he owe me 3 free cuts,1
When she's a straight up hoe but doesn't suck dick.,1
This bih stay in this ghetto ass neighborhood,1
jk i would be a bitch if i got them done !,1
hoe the cookie crisp cop is on the case.,1
ugly gay nigga bitch fucking peace of shit,1
Kick her in the cunt,1
You was so eager to be a hoe you didn't even read &#8220;: twitpic a selfie wearing a leotard&#8221;,1
&#128555;ugly bitches get no love,1
Man it's some bad built bitches in San Antonio.....& if u can't wear a thong on the beach yo ass bet not retweet this,1
he like me even more cuz he know I gotta bitch,1
nerds are cool because they get really judge-y about other nerds being passionate about things they aren't passionate abo ...,0
I be wishin you was local. I takes you to da Yankee game and spoil you,0
Tl blew up hoes on waka dick. #turndown he ain't follin y'all hoes#bow,1
&#8220;: Hmu talmbout match but when I pull up its 30 other niccas wit ya &#128530;&#8221; smfh shit like that kill me,1
#TVD and #Theoriginals is the shows bad ass Vampires turn into spineless pussy's and little OOC bitches,1
Stayin up late to watch #Ichiro #Yankees,0
I don&#8217;t talk trash regarding sports.,0
"all racist nTx trash w all hate to see this particular man in WH n not the ""Butler""",1
Trying to download iOS 8 but my phones a bitch,1
"""And if you aint a hoe, GET UP OUT MY TRAPHOUSEEEE""",1
My mom just bought a bunch of new sandles & then chipped her toe nails now it's like World War 3 in this bitch,1
"If someone pushes you too hard today, they may be surprised ho... More for Capricorn",0
bitch meet up,1
ahahahh!!ping pang POW! HOW U LIKE ME NOW! Shouts out 2 my bro Dre Hogg Style Ent! Uza fool 4 dis 1,0
"they probably hate me even more because not only do I look white (when I'm technically a poc), but I have white hair now I'm double cracker",1
